Time,600 GAL WATER HEATER - 600 KBTU/HR: Water Heater Heating Rate (W) - Hourly,COIL HEATING GAS 1: Heating Coil NaturalGas Rate (W) - Hourly,1 SPD DX CLG COIL: Cooling Coil Total Cooling Rate (W) - Hourly,1 SPD DX CLG COIL 1: Cooling Coil Total Cooling Rate (W) - Hourly,COIL COOLING DX SINGLE SPEED 1: Cooling Coil Total Cooling Rate (W) - Hourly
11 May 00:00,0,3953.1437839790033,5420.265314318833,0,0
11 May 01:00,0,4077.6020090063107,0,0,0
11 May 02:00,0,4153.193179990183,0,0,0
11 May 03:00,0,4181.474743066596,0,0,0
11 May 04:00,0,4213.221374681031,0,0,0
11 May 05:00,8085.994003717464,4122.375203431014,0,0,0
11 May 06:00,0,3937.026552570463,0,0,0
11 May 07:00,0,3752.5437487472695,0,0,0
11 May 08:00,4485.938639315653,3604.5301873374374,674.3333252163064,0,0
11 May 09:00,14321.22212107879,3470.322562049489,0,0,0
11 May 10:00,18858.298370800036,3340.0690824338476,0,0,0
11 May 11:00,17919.89153440524,3266.1964510156045,0,0,0
11 May 12:00,11658.602829067664,3238.5417947416786,0,0,0
11 May 13:00,6299.272032735024,3207.594057177292,1743.0883848921596,0,0
11 May 14:00,0,2938.0391630214394,3292.269067532725,0,0
11 May 15:00,0,2491.7484789293544,3867.799285166322,0,0
11 May 16:00,0,2048.685124897857,4007.4673538904226,0,0
11 May 17:00,0,1867.6205525342236,0,0,0
11 May 18:00,0,1867.6205525342236,5132.434812753637,0,0
11 May 19:00,0,1867.620552534223,5916.63235496316,0,0
11 May 20:00,0,1952.429896798768,4059.836714827213,0,0
11 May 21:00,0,2097.6101764657456,5902.066089677047,0,0
11 May 22:00,0,2242.8005068953935,786.4412615023263,0,0
11 May 23:00,0,2315.6982994115283,5745.580241694556,0,0
12 May 00:00,0,2349.0671750995534,5701.04364435876,0,0
12 May 01:00,0,2378.9583312624695,0,0,0
12 May 02:00,0,2387.613823193033,33.14460177763945,0,0
12 May 03:00,0,2387.4967032858135,33.031854860264126,0,0
12 May 04:00,0,2387.329584356796,0,0,0
12 May 05:00,8086.014622652175,2375.37315213257,0,0,0
12 May 06:00,0,2367.0956339823138,0,0,0
12 May 07:00,0,2355.212012223748,0,0,0
12 May 08:00,6298.151200709341,2129.059754323525,2123.316482487954,0,0
12 May 09:00,13459.49668088076,0,342.6290804895023,0,0
12 May 10:00,18823.22771680709,0,195.70175104766477,0,0
12 May 11:00,17982.621901818107,0,237.2486831319712,0,0
12 May 12:00,18860.2460627034,0,257.1059793568688,0,0
12 May 13:00,0,0,171.2324945712543,0,0
12 May 14:00,0,0,221.06044916864394,0,0
12 May 15:00,0,0,281.6343751115433,0,0
12 May 16:00,0,0,250.21716161423726,0,0
12 May 17:00,0,0,247.52393378715132,0,0
12 May 18:00,0,0,405.1358636206757,0,0
12 May 19:00,0,0,415.02145625319037,0,0
12 May 20:00,0,0,503.04883842596973,0,0
12 May 21:00,0,1304.1400223216447,5589.496316766986,0,0
12 May 22:00,0,1603.3926210823793,2752.260511121917,0,0
12 May 23:00,0,1798.008002666499,3422.296601543157,0,0
13 May 00:00,0,1912.0175367915451,1431.7035475214295,0,0
13 May 01:00,0,2029.6397415846557,1172.756485866316,0,0
13 May 02:00,0,2130.559954897482,1192.6136043329168,0,0
13 May 03:00,0,2213.0912151067587,1048.8664019177525,0,0
13 May 04:00,0,2295.477822468453,1000.7303714215719,0,0
13 May 05:00,8086.606097656993,2317.9658076185083,689.5358487366387,0,0
13 May 06:00,0,2297.686174443873,570.0800426934458,0,0
13 May 07:00,0,2277.2250054794767,793.4005955624289,0,0
13 May 08:00,0,2268.8237331957184,570.4310356642756,0,0
13 May 09:00,8998.870279402317,0,375.50312373843525,0,0
13 May 10:00,16094.547405536568,0,123.25342404650758,0,0
13 May 11:00,17995.583488348242,0,186.89327244352674,0,0
13 May 12:00,17943.300432941378,0,258.3949603799691,0,0
13 May 13:00,6300.0906081062085,0,227.59824487353032,0,0
13 May 14:00,0,0,242.9350194247776,0,0
13 May 15:00,0,0,275.1137404320987,0,0
13 May 16:00,0,0,262.04582448861726,0,0
13 May 17:00,0,0,264.71477296186373,0,0
13 May 18:00,0,0,464.2556191817553,0,0
13 May 19:00,3541.2363364170064,0,346.0894112359584,0,0
13 May 20:00,0,0,469.3444545664542,0,0
13 May 21:00,0,2432.128046775741,6040.448946888954,0,0
13 May 22:00,0,2615.9315023757185,2075.8382862677877,0,0
13 May 23:00,0,2860.7855736910624,2298.085909022999,0,0
14 May 00:00,0,3149.3363147565146,1372.322852307999,0,0
14 May 01:00,0,3437.7974185373823,349.70559785443214,0,0
14 May 02:00,0,3581.1477225760354,168.14063791746,0,0
14 May 03:00,0,3621.3045624365186,176.08918242764184,0,0
14 May 04:00,0,3662.0615671651517,202.21959432805548,0,0
14 May 05:00,8086.102820232518,3679.1466533974926,112.40522173975648,0,0
14 May 06:00,0,3606.147316100545,55.53285523217818,0,0
14 May 07:00,0,3493.4546718815745,212.86797565219885,0,0
14 May 08:00,0,3377.687762055209,334.5615241567647,0,0
14 May 09:00,9895.93735721888,0,278.37750506734466,0,0
14 May 10:00,16088.268156383654,0,129.8148144357657,0,0
14 May 11:00,17994.889884909357,0,172.55553011556927,0,0
14 May 12:00,17920.953003726685,0,192.65034567582097,0,0
14 May 13:00,6299.985611302505,0,204.9171868040869,0,0
14 May 14:00,0,0,217.75456198607324,0,0
14 May 15:00,0,0,231.57399243979123,0,0
14 May 16:00,0,0,232.65852815688163,0,0
14 May 17:00,0,0,224.5022167062933,0,0
14 May 18:00,0,0,398.63558617989474,0,0
14 May 19:00,899.4556802492178,0,334.60010535654214,0,0
14 May 20:00,0,0,325.16035496154745,0,0
14 May 21:00,0,3262.5427375149993,4993.310985653575,0,0
14 May 22:00,0,3419.9710306061393,2033.3791830105367,0,0
14 May 23:00,0,3656.9154100746505,2225.7733297999303,0,0
15 May 00:00,0,3957.66779744498,1137.532886255874,0,0
15 May 01:00,0,4255.287804782431,244.89799572605037,0,0
15 May 02:00,0,4471.475029388333,373.03588376213816,0,0
15 May 03:00,0,4636.110716856745,18.50880039330556,0,0
15 May 04:00,0,4800.781118375089,36.05522826868762,0,0
15 May 05:00,8086.098220570403,4665.771856355284,0,0,0
15 May 06:00,0,4328.38050821694,56.64942286848097,0,0
15 May 07:00,0,3987.326008592203,279.3051486838577,0,0
15 May 08:00,0,3720.2435462997105,526.6650122918965,0,0
15 May 09:00,9856.825811446395,0,287.6933558509428,0,0
15 May 10:00,18897.25832536333,0,135.4159592273416,0,0
15 May 11:00,17929.54045105309,0,188.845438847294,0,0
15 May 12:00,18647.25979465536,0,234.56055444409722,0,0
15 May 13:00,238.75218969474062,0,228.8906300028428,0,0
15 May 14:00,0,0,214.64552614075103,0,0
15 May 15:00,0,0,206.16381249122117,0,0
15 May 16:00,0,0,191.40793589823315,0,0
15 May 17:00,0,0,203.4222197631801,0,0
15 May 18:00,0,0,412.5195594992262,0,0
15 May 19:00,899.4559387050934,0,339.70058825587154,0,0
15 May 20:00,0,0,416.04878903973014,0,0
15 May 21:00,0,2356.3475353867057,4685.207113448247,0,0
15 May 22:00,0,2489.204472532004,1399.2166730484375,0,0
15 May 23:00,0,2576.5252323127493,1818.7308903151543,0,0
16 May 00:00,0,2625.625637490468,1082.8829649107913,0,0
16 May 01:00,0,2678.9309170379147,260.39639548887874,0,0
16 May 02:00,0,2752.986805954355,135.1436741180186,0,0
16 May 03:00,0,2836.0023307853535,92.34834613727112,0,0
16 May 04:00,0,2919.929095441403,0,0,0
16 May 05:00,8086.098232689995,2906.9665683020116,0,0,0
16 May 06:00,0,2836.8384030209495,0,0,0
16 May 07:00,0,2763.8901987835193,0,0,0
16 May 08:00,2696.864715993403,2707.149415630913,1331.3185356714496,0,0
16 May 09:00,11660.425082599679,0,462.48663040459013,0,0
16 May 10:00,16087.05215808339,0,77.33083308036139,0,0
16 May 11:00,17993.53525145271,0,150.1976453729996,0,0
16 May 12:00,17919.63386524566,0,222.04510453484457,0,0
16 May 13:00,6299.533147387071,0,209.78598458232148,0,0
16 May 14:00,0,0,233.83499940139896,0,0
16 May 15:00,0,0,280.1256821842963,0,0
16 May 16:00,0,0,264.17651752300884,0,0
16 May 17:00,0,0,241.06575261248997,0,0
16 May 18:00,0,0,417.884412683858,0,0
16 May 19:00,3569.884478567341,0,346.41760896135946,0,0
16 May 20:00,0,0,314.75653530028416,0,0
16 May 21:00,0,2382.8839164605124,4615.632341853482,0,0
16 May 22:00,0,2415.5819021189923,1777.279693360417,0,0
16 May 23:00,0,2492.9087062081553,2078.5506548780454,0,0
17 May 00:00,0,2584.034986849671,1098.1956045983407,0,0
17 May 01:00,0,2678.3772983694103,140.82669668234487,0,0
17 May 02:00,0,2781.1275941062863,176.00125755327443,0,0
17 May 03:00,0,2872.032578325409,65.30846652217063,0,0
17 May 04:00,0,2966.2837131319825,0,0,0
17 May 05:00,8086.101807474691,3021.0093772503133,0,0,0
17 May 06:00,0,3053.6772431403547,0,0,0
17 May 07:00,0,3082.8831754971366,0,0,0
17 May 08:00,1799.5838824012837,3103.4058655574117,447.62243784804167,0,0
17 May 09:00,14330.822278258756,3123.9267885549857,0,0,0
17 May 10:00,18860.181003773443,3144.4478790961457,0,0,0
17 May 11:00,17943.856510115405,3129.053834791745,0,0,0
17 May 12:00,16193.733496906092,3075.8592250335537,0,0,0
17 May 13:00,0,3026.109896087357,2295.323573781411,0,0
17 May 14:00,0,2973.261666788154,3761.9618155915155,0,0
17 May 15:00,0,2899.822663164161,4346.857437810789,0,0
17 May 16:00,0,2829.6478002928575,4584.280927715061,0,0
17 May 17:00,0,2779.998864695708,0,0,0
17 May 18:00,10767.301998942676,2726.9184819003617,6751.684393908718,0,0
17 May 19:00,3569.9728575038994,2677.0709174939675,5936.830696584915,0,0
17 May 20:00,0,2647.822288499998,4397.60940458404,0,0
17 May 21:00,0,2639.256994647803,7150.52434410221,0,0
17 May 22:00,0,2627.2644063956377,633.8955120064566,0,0
17 May 23:00,0,2618.6988655394493,6415.201794868721,0,0
18 May 00:00,0,2618.521028709161,6130.114996084735,0,0
18 May 01:00,0,2618.3901012378524,0,0,0
18 May 02:00,0,2847.3997874784363,0,0,0
18 May 03:00,0,3250.275836974346,0,0,0
18 May 04:00,0,3648.3237961001923,0,0,0
18 May 05:00,8086.10091662754,3655.12446824705,0,0,0
18 May 06:00,0,3400.616728391971,0,0,0
18 May 07:00,0,3141.2657523333423,0,0,0
18 May 08:00,0,3077.1076794462915,1126.2146076519596,0,0
18 May 09:00,11659.270638651644,3147.0453346054856,0,0,0
18 May 10:00,17920.49550744666,3220.249750843255,0,0,0
18 May 11:00,18861.236063297645,3278.2307959708965,0,0,0
18 May 12:00,14370.179505163442,3307.0952985841354,0,0,0
18 May 13:00,6298.398304450562,3339.431795235976,2479.301110367753,0,0
18 May 14:00,0,3344.026860939722,3945.3729137062423,0,0
18 May 15:00,0,3310.8162656647414,4007.426831598488,0,0
18 May 16:00,0,3281.1470085979577,4436.629438623771,0,0
18 May 17:00,0,3296.456863109932,0,0,0
18 May 18:00,0,3325.821031542931,5402.450396823248,0,0
18 May 19:00,0,3358.600498437006,6129.26739256456,0,0
18 May 20:00,0,3387.958527815885,4290.989527606479,0,0
18 May 21:00,0,3408.783967244706,6541.277838631984,0,0
18 May 22:00,0,3429.778655009452,684.8794905007667,0,0
18 May 23:00,0,3426.61427019767,6093.056902066505,0,0
19 May 00:00,0,3394.146234985594,5828.505041716649,0,0
19 May 01:00,0,3365.0927871104764,0,0,0
19 May 02:00,0,3392.790387328801,0,0,0
19 May 03:00,0,3467.0436591123266,0,0,0
19 May 04:00,0,3538.0018170394214,0,0,0
19 May 05:00,8086.041776203958,3575.794406586179,0,0,0
19 May 06:00,0,3584.206143195846,0,0,0
19 May 07:00,0,3595.9892449075596,0,0,0
19 May 08:00,0,3580.1417146107615,683.0681757551692,0,0
19 May 09:00,9825.549277666078,0,267.44864601605565,0,0
19 May 10:00,15295.750825874004,0,112.54216406177875,0,0
19 May 11:00,17919.65717000065,0,186.02765825240473,0,0
19 May 12:00,18860.389418814088,0,244.3802197391315,0,0
19 May 13:00,5396.992693057619,0,259.0521451659653,0,0
19 May 14:00,0,0,249.93707625255126,0,0
19 May 15:00,0,0,249.62173991317124,0,0
19 May 16:00,0,0,243.77131623948785,0,0
19 May 17:00,0,0,236.25045803731027,0,0
19 May 18:00,0,0,425.3422890675497,0,0
19 May 19:00,0,0,363.9168023257523,0,0
19 May 20:00,0,0,438.8507118975974,0,0
19 May 21:00,0,2844.119148546172,4511.240748434921,0,0
19 May 22:00,0,2897.9401835236185,1096.7596657982042,0,0
19 May 23:00,0,2959.6336123690976,2496.7433757655676,0,0
20 May 00:00,0,3020.935214771563,772.6050673913918,0,0
20 May 01:00,0,3070.2476696731133,86.01437114397704,0,0
20 May 02:00,0,3147.4565166340144,41.92022401868483,0,0
20 May 03:00,0,3238.724888428787,21.877536106693185,0,0
20 May 04:00,0,3333.1957915961925,0,0,0
20 May 05:00,8086.10225512398,3364.100487054345,0,0,0
20 May 06:00,0,3355.3900048107994,0,0,0
20 May 07:00,0,3343.1179717063446,0,0,0
20 May 08:00,0,3298.380136236599,868.3639689707193,0,0
20 May 09:00,13458.528716605828,0,324.8556329843619,0,0
20 May 10:00,17958.164882554156,0,75.85829962543663,0,0
20 May 11:00,18859.43797134369,0,149.08168893154468,0,0
20 May 12:00,17920.948419008564,0,249.49612589075738,0,0
20 May 13:00,0,0,219.05274494362826,0,0
20 May 14:00,0,0,257.0851925506824,0,0
20 May 15:00,0,0,316.36251480358266,0,0
20 May 16:00,0,0,290.45180876714284,0,0
20 May 17:00,0,0,280.06209355716123,0,0
20 May 18:00,0,0,428.5902076488726,0,0
20 May 19:00,14340.304390458252,0,356.30577284416177,0,0
20 May 20:00,21509.798257364087,0,438.56733617459554,0,0
20 May 21:00,1799.6982207972353,2625.13246987289,4825.3648735261,0,0
20 May 22:00,0,2790.4648518038557,2098.8852879406627,0,0
20 May 23:00,0,2871.1431828325694,1772.1420288887168,0,0
21 May 00:00,0,2879.5932496685746,687.0957494000941,0,0
21 May 01:00,0,2891.4043794979934,159.84704657009988,0,0
21 May 02:00,0,2888.4003619394443,128.01587371328637,0,0
21 May 03:00,0,2880.624702567593,80.23175160186499,0,0
21 May 04:00,0,2869.4734483546495,21.644875368849565,0,0
21 May 05:00,8086.101328271182,2765.460535418819,0,0,0
21 May 06:00,0,2601.0564491263954,83.42386446799863,0,0
21 May 07:00,0,2436.5563082649965,198.99177867583708,0,0
21 May 08:00,0,2308.6821237921527,628.7517242732632,0,0
21 May 09:00,14395.028672449504,0,315.47249012062207,0,0
21 May 10:00,18823.099247934737,0,118.25080649433035,0,0
21 May 11:00,17975.568247194842,0,209.54235467969568,0,0
21 May 12:00,18860.23834294178,0,266.35559664496833,0,0
21 May 13:00,0,0,275.416378959254,0,0
21 May 14:00,0,0,269.9994298452638,0,0
21 May 15:00,0,0,281.41723952323156,0,0
21 May 16:00,0,0,278.09745039113096,0,0
21 May 17:00,0,0,259.46168270595035,0,0
21 May 18:00,0,0,418.9136027681881,0,0
21 May 19:00,6269.938179477348,0,353.30445113661057,0,0
21 May 20:00,0,0,380.085944753838,0,0
21 May 21:00,0,781.8489741337944,4258.488848673383,0,0
21 May 22:00,0,999.1452665108914,2232.3539619404714,0,0
21 May 23:00,0,1219.8132173969382,2676.6088983381624,0,0
22 May 00:00,0,1448.9456572878328,2691.3737382809827,0,0
22 May 01:00,0,1678.1208496048203,1430.3929704405982,0,0
22 May 02:00,0,1821.972676805249,1584.2542049989172,0,0
22 May 03:00,0,1892.7891819780089,1438.0066001492198,0,0
22 May 04:00,0,1966.8439694177105,1640.4746055153407,0,0
22 May 05:00,7186.943162526688,1952.915235294454,1037.939019176183,0,0
22 May 06:00,0,1870.085256059341,769.665065006258,0,0
22 May 07:00,0,1787.2234633595936,1363.2622579034744,0,0
22 May 08:00,0,1703.6677360466858,1204.5504750448374,0,0
22 May 09:00,9824.697128809972,0,393.53594548847946,0,0
22 May 10:00,17994.58946936262,0,164.4336687671703,0,0
22 May 11:00,17920.66110308486,0,195.15936435084927,0,0
22 May 12:00,18861.403354288792,0,267.73453597232464,0,0
22 May 13:00,5397.28333711351,0,235.876624323036,0,0
22 May 14:00,0,0,253.28315702950044,0,0
22 May 15:00,0,0,290.1266522039934,0,0
22 May 16:00,0,0,235.8454912140232,0,0
22 May 17:00,0,0,238.75663541613986,0,0
22 May 18:00,0,0,467.37217519210066,0,0
22 May 19:00,0,0,416.4870496728538,0,0
22 May 20:00,0,0,494.9950096902656,0,0
22 May 21:00,0,1836.148467636165,7072.406760338821,0,0
22 May 22:00,0,1890.42303141676,2599.905651863483,0,0
22 May 23:00,0,1989.2610776797057,2934.732719630511,0,0
23 May 00:00,0,2125.8662925984777,1921.7514088753362,0,0
23 May 01:00,0,2258.7929848282047,993.7394761357913,0,0
23 May 02:00,0,2334.727141038816,1200.9889543694433,0,0
23 May 03:00,0,2388.213409657749,185.33627786977706,0,0
23 May 04:00,0,2438.25738489996,513.0628499779917,0,0
23 May 05:00,8085.99400547547,2431.68575265987,525.2228102507019,0,0
23 May 06:00,0,2390.6458452397874,450.78567514797396,0,0
23 May 07:00,0,2349.6545624817813,473.94248278473196,0,0
23 May 08:00,897.4844544484969,2284.399593839527,820.5588359068569,0,0
23 May 09:00,11659.875205351304,0,362.9054579470398,0,0
23 May 10:00,15221.977939069817,0,109.98494798151454,0,0
23 May 11:00,18862.19184302648,0,192.8132718547848,0,0
23 May 12:00,17958.552599563183,0,268.8871122526793,0,0
23 May 13:00,6298.985697943282,0,236.00422571551067,0,0
23 May 14:00,0,0,253.4784467700434,0,0
23 May 15:00,0,0,284.1629013235511,0,0
23 May 16:00,0,0,237.18557821021489,0,0
23 May 17:00,0,0,253.30948251036216,0,0
23 May 18:00,0,0,457.0284784932716,0,0
23 May 19:00,0,0,393.8996600924461,0,0
23 May 20:00,0,0,464.2394907599112,0,0
23 May 21:00,0,2052.039060334583,5561.261637881721,0,0
23 May 22:00,0,2072.339273625156,2072.8472669562198,0,0
23 May 23:00,0,2129.2263820641897,2472.578700826411,0,0
24 May 00:00,0,2212.21123249537,1266.8949442524142,0,0
24 May 01:00,0,2295.1761789757124,431.107601431293,0,0
24 May 02:00,0,2366.121281467466,598.1544416647022,0,0
24 May 03:00,0,2440.299537301407,219.08662289481575,0,0
24 May 04:00,0,2511.0771214157626,341.21941291620243,0,0
24 May 05:00,8085.996088886052,2537.046809135289,379.34189347729824,0,0
24 May 06:00,0,2524.8684287814435,185.17998624226198,0,0
24 May 07:00,0,2516.1515170103166,166.71048750122532,0,0
24 May 08:00,0,2492.139530030476,1330.477104811124,0,0
24 May 09:00,8996.922837779535,2462.997001158826,1035.6331073195893,0,0
24 May 10:00,17920.927038900427,2430.4004161227926,0,0,0
24 May 11:00,18869.44518477523,2389.2309265452336,0,0,0
24 May 12:00,13461.114827104504,2360.075563978964,0,0,0
24 May 13:00,6298.437597482457,2327.481201361653,2761.221362496061,0,0
24 May 14:00,0,2164.909986801729,4725.866693050612,0,0
24 May 15:00,0,1903.6048814957892,4958.602220735506,0,0
24 May 16:00,0,1645.6596753216452,5224.917995458687,0,0
24 May 17:00,0,1554.0944602930365,0,0,0
24 May 18:00,0,1563.412641247871,6211.929868205351,0,0
24 May 19:00,0,1576.1193937526994,6818.602556901734,0,0
24 May 20:00,0,1645.367317829043,5194.726136008626,0,0
24 May 21:00,0,1749.0592606936523,5591.488482627432,0,0
24 May 22:00,0,1852.6592553141993,1580.4771314248012,0,0
24 May 23:00,0,2028.5893096958032,5654.597262751963,0,0
25 May 00:00,0,2267.964063345768,6079.5882307142965,0,0
25 May 01:00,0,2503.703952908619,809.1315651352478,0,0
25 May 02:00,0,2634.501224476921,501.13196115468685,0,0
25 May 03:00,0,2696.2989264247767,407.53587546204125,0,0
25 May 04:00,0,2757.947639723472,408.2018450803802,0,0
25 May 05:00,5395.574440678175,2735.86064670755,412.9523592060835,0,0
25 May 06:00,0,2641.787009106311,664.8503556287769,0,0
25 May 07:00,0,2550.974797612066,396.50786526564366,0,0
25 May 08:00,0,2298.985353443589,640.5822605533988,0,0
25 May 09:00,13425.80611764005,1937.6184207969402,1181.7251769565614,0,0
25 May 10:00,16161.359511461633,1572.6516985650294,0,0,0
25 May 11:00,17920.69654145488,1283.2813502020738,0,0,0
25 May 12:00,16161.345474430016,1042.1924749926577,0,0,0
25 May 13:00,0,804.6557597528666,3666.4290639920387,0,0
25 May 14:00,0,842.5608912249733,5377.1528073114305,0,0
25 May 15:00,0,1083.1770377108794,5484.783569145067,0,0
25 May 16:00,0,1320.2223011807591,5388.608759764883,0,0
25 May 17:00,0,1452.0637878273446,0,0,0
25 May 18:00,0,1502.8756531566899,7112.0090517132185,0,0
25 May 19:00,7168.49972826851,1557.1750048875058,7705.687652551841,0,0
25 May 20:00,0,1620.0358277619023,5601.222663579908,0,0
25 May 21:00,0,1670.915246943922,5656.7031131260255,0,0
25 May 22:00,0,1725.1925256486945,2465.511754598267,0,0
25 May 23:00,0,1860.1801288302322,5558.213408754166,0,0
26 May 00:00,0,2058.6905753785054,6104.461862246058,0,0
26 May 01:00,0,2252.541671602257,1464.396677837616,0,0
26 May 02:00,0,2378.0956474841346,1467.6781390185097,0,0
26 May 03:00,0,2448.7171749202957,1488.5409991514352,0,0
26 May 04:00,0,2521.918315021119,1279.6512863449677,0,0
26 May 05:00,8086.605614112151,2483.7564184754624,1445.9996029008253,0,0
26 May 06:00,0,2347.9811896722135,1069.990670484762,0,0
26 May 07:00,0,2215.564379382015,1297.4230458841766,0,0
26 May 08:00,6266.644875697145,1982.5762108370911,1859.5379160835257,0,0
26 May 09:00,9825.120910880069,0,699.421006511871,0,0
26 May 10:00,17995.16056133158,0,215.61822864107378,0,0
26 May 11:00,17921.21607419295,0,241.91876609908616,0,0
26 May 12:00,18885.421834434008,0,265.9106725346381,0,0
26 May 13:00,5397.325530150366,0,261.90021966130826,0,0
26 May 14:00,0,0,251.41748477456554,0,0
26 May 15:00,0,0,250.25695607491488,0,0
26 May 16:00,0,0,243.66957025289557,0,0
26 May 17:00,0,0,252.57731535534063,0,0
26 May 18:00,0,0,409.4018745534789,0,0
26 May 19:00,0,0,376.6823387287796,0,0
26 May 20:00,0,0,457.3597625914177,0,0
26 May 21:00,0,454.5451655449354,5204.667588578611,0,0
26 May 22:00,0,528.771532154393,1975.6907005211515,0,0
26 May 23:00,0,647.9027801993616,2210.8551658855854,0,0
27 May 00:00,0,804.9774461731322,2089.7766877406343,0,0
27 May 01:00,0,958.5213784255869,2015.1553237869623,0,0
27 May 02:00,0,1006.9540583480903,1824.4507760130919,0,0
27 May 03:00,0,986.5002038463957,1674.300540336648,0,0
27 May 04:00,0,966.0405891672372,1572.5576787433429,0,0
27 May 05:00,8085.999146460867,933.3916664658633,1465.9244903566387,0,0
27 May 06:00,0,904.2105592999391,1429.1485618074873,0,0
27 May 07:00,0,883.7244535118585,1432.5453772827343,0,0
27 May 08:00,0,681.7132628011781,949.6490108871338,0,0
27 May 09:00,6294.7071212370565,0,358.89326874661805,0,0
27 May 10:00,18881.929215440647,0,197.8811790274126,0,0
27 May 11:00,17958.573934549087,0,215.9734216828772,0,0
27 May 12:00,18849.565990987645,0,216.0181629848192,0,0
27 May 13:00,5396.570984477268,0,207.3293785174687,0,0
27 May 14:00,0,0,231.77680292160707,0,0
27 May 15:00,0,0,246.7187828025876,0,0
27 May 16:00,0,0,248.15912417158583,0,0
27 May 17:00,0,0,232.654015971283,0,0
27 May 18:00,0,0,410.2731780784349,0,0
27 May 19:00,0,0,344.17927803688616,0,0
27 May 20:00,0,0,421.63592300034844,0,0
27 May 21:00,0,1248.6013282348365,7831.772113243893,0,0
27 May 22:00,0,1165.3482699841888,4121.037875519213,0,0
27 May 23:00,0,1276.0543876768143,4163.9420658031595,0,0
28 May 00:00,0,1524.9716947054585,4173.312936765825,0,0
28 May 01:00,0,1773.3726315138113,4171.518911686767,0,0
28 May 02:00,0,1888.7532985017194,3903.8234301428656,0,0
28 May 03:00,0,1897.3493820186304,3651.005051910599,0,0
28 May 04:00,0,1909.2207594355425,3465.885489472683,0,0
28 May 05:00,3597.287009853804,1917.8759487048112,2494.902885306481,0,0
28 May 06:00,0,1906.1576348691517,2247.1527811305764,0,0
